ts,level,code,msg,value,threshold,processed,site,equipment
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041949265250046,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6933654989991378,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,71.0,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041949265250046,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.69432193665394,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,71.0,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041949265250046,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6872284250487692,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,71.0,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041949265250046,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.689871399900687,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,71.0,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041949265250046,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6941054787289584,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,71.0,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041949265250046,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6839192620452722,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.99926471193024,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041950344831737,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6955092775197775,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.9985294134688,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004195142445647,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6924476589524812,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.99742531235587,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041953045639299,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6961707161599304,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.99668974012592,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041954125735539,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6947362186094848,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.99595242136857,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041955208424244,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.69729869005082,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.9948470685073,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004195683159148,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6941132252825063,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.99374567321865,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041958449009637,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6986339033729627,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.9926453684292,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041960064888635,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.68088457574832,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.99154716579194,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041961677742519,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.698448342269279,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.99081123887007,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041962758581931,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6853200773772768,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98970953686302,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041964376679064,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6973747150825906,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98903137358857,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041965372745354,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6896084371724984,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98835007994764,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041966373433241,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6956091643340254,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.987668680097,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041967374300996,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6888770073550353,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98699114558055,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041968369514859,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6822221359189928,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.9859183649415,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041969945344342,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6902785083781986,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98481624702694,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004197156432957,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6948776968232443,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98408148009817,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041972643719559,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6982205238899054,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98334847503595,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041973720548983,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6992515900840888,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98224664158873,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041975339261917,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6978536062809814,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98151169672228,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041976419010408,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6982526338970444,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98077855112629,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041977496143163,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6912825369875194,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.98004598400222,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041978572453638,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6828182859587026,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97931204222444,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041979650811472,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6997638475076043,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97821313000154,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041981265460822,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.690376891042996,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97747817434367,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041982345377611,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6912248126158052,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97674200211198,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041983427109838,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6894192287861057,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97600764523261,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041984506202354,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6818198121366738,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97527442801021,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041985583647885,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6920120801619407,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97454356923197,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041986657655254,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6995501612365993,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97381166018684,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041987733233538,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.690384528358562,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97307761923301,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041988811972447,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6968158285774885,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97197680921933,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041990429763276,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.68155590115142,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97161068588663,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041990967845387,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.681636775502597,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.97051241060926,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041992581993875,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6871415365629734,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.96940964604663,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004199420280275,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.688896672925284,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.96830850479752,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004199582128815,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6938050944850273,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.96720949106037,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041997436708677,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6887193979751463,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.96611005815382,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0041999052807507,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6869469683664131,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.96501050346076,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042000669147555,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6951707290751785,0.85,1,,
tr_220_20,ALARM,TEMP_HIGH,Temp noyau élevée,70.96391239064478,70.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042002283430134,0.01,1,,
tr_220_20,WARN,LOW_PF,Facteur de puissance faible,0.6984039472374435,0.85,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.9628269150766,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042005473991996,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.95957203101027,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042008664590356,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.95740192002489,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042011855432791,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.95523151961252,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042015046943201,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.9530595361178,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042018241024203,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.95089009425476,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042021431609921,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.94872058610795,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042024622535405,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.94546580617688,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042029410139527,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.94329663531659,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004203260117467,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.94112894925257,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042035790267578,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.93895961067744,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042038982033895,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.93679288840882,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042042170192729,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.93462321058763,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042045362942702,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.93354012464283,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004204695682887,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.93137272045472,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042050146596116,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.92920578095324,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042053335921388,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.92812123043966,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042054932265533,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.92595373723972,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042058122768841,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.92378597126495,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042061313915761,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.92130138116548,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042064971754147,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.91881654836995,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042068630267981,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.91633122956392,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042072289815672,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.91384844640774,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042075945947561,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.9113661311485,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042079601708061,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.90888190190965,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042083260605318,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.9051576834472,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042088746416805,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.90267675650007,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042092401244162,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.90019383129838,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042096059333043,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.89771105013016,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042099717527602,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.89522830910667,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042103375980904,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.89274622013193,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042107033791171,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.89026454269795,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042110691312658,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.88778163501107,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042114350965241,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.88530009045513,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042118008926436,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.88281675152432,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042121669850726,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.88033595413499,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042125327346011,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.87785411207142,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042128986699269,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.87537244975306,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004213264610535,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.87289093832952,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042136305606758,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.87040972326368,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042139964988921,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.86903016898545,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042141999740959,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.86830026492684,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042143076341293,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.86720531451974,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042144691432491,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.8661117234604,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042146304580385,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.86501748268523,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042147918748469,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.86392290004893,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.00421495334827,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.8628290258104,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042151147233701,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.86173498299347,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042152761295198,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.86064030765398,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042154376351727,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85991123293928,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042155452044599,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85881641383432,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042157067416348,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85772202413712,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042158682216383,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85699241934424,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004215975880131,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85626295615114,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004216083520478,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.8555334421767,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042161911710669,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85480382456477,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042162988396983,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85370911582308,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042164603894651,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85261504455434,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042166218513424,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85152021628376,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042167834311264,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.85042706630718,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042169447693977,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.84969842700644,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004217052312878,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.84860331338655,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042172139512756,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.84787355760196,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042173216664208,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.84678060102786,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042174829967369,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.8456869983786,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042176444285966,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.84459266050241,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004217805975172,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.84349948200033,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004217967356778,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.84240596716282,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042181287942134,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.84131304418432,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042182901504455,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.84058376188854,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.004218397823171,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.83948950544513,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042185593865798,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.83839610200891,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042187208302255,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.83730258132496,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042188822973625,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.83620843177707,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042190438635416,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.8351149474085,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042192053376796,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.83438553271176,60.0,1,,
tr_220_20,WARN,OIL_LOW_VISC,Viscosité réduite,0.0042193130533179,0.01,1,,
tr_220_20,WARN,TEMP_WARN,Temp noyau en hausse,70.83329165152414,60.0,1,,
