ts,v_sec,i_sec,p_sec,t_core,v_prim_rms,i_prim_rms,pf_prim,freq,status
1761660606.9374554,19.851,9.951,197.54,49.76,220.36,0.958,0.935,49.98,OK
1761660607.0389638,19.873,9.901,196.77,49.76,219.64,0.925,0.969,49.96,OK
1761660607.1401951,19.89,9.949,197.89,49.77,220.04,0.923,0.975,50.01,OK
1761660607.241413,19.859,9.967,197.94,49.78,219.83,0.937,0.961,49.98,OK
1761660607.342273,19.866,9.978,198.21,49.78,220.14,0.949,0.948,49.98,OK
1761660607.4437747,19.841,9.97,197.83,49.79,219.65,0.973,0.925,50.03,OK
1761660607.544843,19.803,10.07,199.41,49.79,220.01,0.976,0.929,49.97,OK
1761660607.646005,19.812,9.913,196.4,49.8,220.32,0.95,0.939,49.97,OK
1761660607.747362,19.834,9.96,197.55,49.81,220.14,0.921,0.975,50.02,OK
1761660607.8483832,19.852,9.89,196.34,49.81,220.26,0.95,0.939,49.96,OK
1761660607.950106,19.79,10.06,199.08,49.82,219.64,0.927,0.978,50.01,OK
1761660608.0516791,19.841,9.929,197.01,49.82,219.8,0.94,0.954,50.01,OK
1761660608.1533372,19.845,9.922,196.9,49.83,219.77,0.959,0.934,50.04,OK
1761660608.2543647,19.841,10.043,199.27,49.84,219.67,0.964,0.941,50.04,OK
1761660608.3556566,19.808,10.002,198.11,49.84,220.3,0.938,0.958,49.98,OK
1761660608.4574387,19.872,10.076,200.23,49.85,219.87,0.953,0.956,49.99,OK
1761660608.5584414,19.851,9.947,197.47,49.85,220.32,0.94,0.953,49.95,OK
1761660608.659843,19.879,10.052,199.82,49.86,220.01,0.955,0.951,50.01,OK
1761660608.7613165,19.839,9.971,197.8,49.86,219.84,0.936,0.961,50.01,OK
1761660608.8627346,19.801,10.022,198.45,49.87,220.06,0.934,0.966,49.97,OK
1761660608.9637458,19.878,9.977,198.33,49.87,220.19,0.962,0.936,50.0,OK
1761660609.0651538,19.847,10.017,198.8,49.88,219.65,0.925,0.979,49.97,OK
1761660609.166586,19.822,10.117,200.54,49.88,219.85,0.94,0.97,49.97,OK
1761660609.2677448,19.798,10.086,199.68,49.89,220.12,0.956,0.948,50.03,OK
1761660609.3695943,19.858,9.993,198.44,49.89,220.11,0.933,0.966,50.01,OK
1761660609.4709873,19.799,10.09,199.76,49.9,219.76,0.971,0.936,50.05,OK
1761660609.5720012,19.794,10.188,201.67,49.9,219.72,0.992,0.925,49.97,OK
1761660609.6735168,19.835,10.132,200.96,49.91,219.65,0.958,0.955,49.98,OK
1761660609.774642,19.836,10.176,201.85,49.91,220.22,0.941,0.974,50.04,OK
1761660609.8758333,19.806,10.077,199.58,49.92,219.9,0.93,0.976,49.97,OK
1761660609.9770808,19.811,10.097,200.04,49.92,219.69,0.957,0.952,49.95,OK
1761660610.0784256,19.83,10.108,200.44,49.93,219.77,0.947,0.963,49.97,OK
1761660610.1800597,19.877,10.099,200.73,49.93,220.12,0.986,0.925,50.0,OK
1761660610.281413,19.843,10.24,203.2,49.94,219.81,0.987,0.937,50.03,OK
1761660610.3831453,19.817,10.08,199.76,49.94,220.33,0.985,0.92,50.0,OK
1761660610.4845212,19.881,10.096,200.72,49.95,220.06,0.942,0.968,49.98,OK
1761660610.5861406,19.843,10.157,201.55,49.95,220.19,0.962,0.951,49.95,OK
1761660610.6875596,19.853,10.191,202.32,49.95,220.33,0.968,0.948,50.05,OK
1761660610.788917,19.872,10.109,200.87,49.96,220.24,0.966,0.944,50.04,OK
1761660610.890503,19.861,10.104,200.67,49.96,219.72,0.982,0.93,49.99,OK
1761660610.9919662,19.871,10.155,201.79,49.97,219.8,0.948,0.969,49.98,OK
1761660611.0933738,19.831,10.287,203.99,49.97,219.65,0.965,0.963,50.03,OK
1761660611.1951516,19.82,10.301,204.18,49.98,219.92,0.971,0.956,49.96,OK
1761660611.2970538,19.885,10.114,201.12,49.98,220.19,0.951,0.961,49.98,OK
1761660611.398281,19.792,10.212,202.11,49.98,220.06,0.988,0.929,50.04,OK
1761660611.500023,19.855,10.2,202.52,49.99,220.21,0.945,0.973,49.99,OK
1761660611.601053,19.883,10.185,202.5,49.99,219.64,0.962,0.958,50.02,OK
1761660611.7025375,19.798,10.193,201.8,50.0,219.83,0.95,0.966,50.04,OK
1761660611.803618,19.823,10.212,202.43,50.0,219.95,0.962,0.957,49.96,OK
1761660611.9048395,19.825,10.33,204.79,50.0,219.97,0.995,0.936,49.97,OK
1761660612.0056164,19.807,10.224,202.5,50.01,219.61,0.955,0.965,49.97,OK
1761660612.1074855,19.854,10.161,201.74,50.01,220.12,0.942,0.973,49.95,OK
1761660612.2088315,19.845,10.28,204.0,50.02,220.03,0.974,0.952,49.95,OK
1761660612.3100414,19.813,10.243,202.95,50.02,220.13,1.001,0.921,50.0,OK
1761660612.4110863,19.847,10.232,203.07,50.02,219.81,1.0,0.923,49.98,OK
1761660612.5124109,19.795,10.31,204.09,50.03,219.93,1.003,0.925,49.96,OK
1761660612.6139016,19.878,10.215,203.07,50.03,219.88,0.968,0.954,50.0,OK
1761660612.7154605,19.88,10.218,203.13,50.03,220.28,0.959,0.962,50.03,OK
1761660612.8171804,19.805,10.318,204.35,50.04,219.86,0.986,0.943,49.96,OK
1761660612.9183342,19.821,10.33,204.76,50.04,219.64,1.012,0.921,49.99,OK
1761660613.0198,19.857,10.182,202.19,50.04,220.01,0.961,0.956,50.01,OK
1761660613.1210752,19.815,10.219,202.49,50.05,219.61,0.978,0.943,50.03,OK
1761660613.2224398,19.799,10.365,205.22,50.05,220.22,0.988,0.943,50.04,OK
1761660613.3237019,19.881,10.17,202.19,50.05,220.21,0.963,0.953,50.0,OK
1761660613.4250972,19.871,10.354,205.73,50.06,219.81,0.974,0.961,50.04,OK
1761660613.526282,19.889,10.178,202.43,50.06,219.71,0.986,0.935,50.0,OK
1761660613.6278489,19.837,10.33,204.91,50.06,220.22,0.976,0.953,49.97,OK
1761660613.7292426,19.848,10.184,202.12,50.07,220.26,0.952,0.964,49.97,OK
1761660613.8305798,19.843,10.323,204.84,50.07,220.1,0.968,0.962,50.05,OK
1761660613.9317212,19.814,10.24,202.9,50.07,219.91,0.964,0.957,49.99,OK
1761660614.0330951,19.83,10.248,203.22,50.08,219.65,0.949,0.974,50.04,OK
1761660614.1342208,19.839,10.309,204.52,50.08,220.04,0.981,0.948,50.04,OK
1761660614.2354748,19.832,10.23,202.88,50.08,219.99,0.983,0.938,49.98,OK
1761660614.3369043,19.812,10.323,204.51,50.09,219.82,1.001,0.929,50.0,OK
1761660614.438159,19.854,10.259,203.68,50.09,219.76,1.002,0.925,50.03,OK
1761660614.53949,19.883,10.34,205.59,50.09,220.0,0.954,0.98,49.96,OK
1761660614.640793,19.846,10.367,205.74,50.1,219.61,0.985,0.951,49.95,OK
1761660614.7424371,19.797,10.365,205.19,50.1,219.77,0.988,0.945,50.02,OK
1761660614.8440194,19.851,10.21,202.68,50.1,219.99,0.996,0.925,50.03,OK
1761660614.945216,19.825,10.253,203.26,50.1,219.79,0.966,0.958,49.99,OK
1761660615.0466683,19.853,10.338,205.23,50.11,220.03,0.98,0.952,50.03,OK
1761660615.148304,19.872,10.174,202.17,50.11,219.77,0.944,0.974,50.04,OK
1761660615.2498355,19.831,10.214,202.55,50.11,219.62,0.97,0.951,49.97,OK
1761660615.3508499,19.796,10.352,204.92,50.12,220.25,0.961,0.968,50.03,OK
1761660615.4524894,19.89,10.198,202.84,50.12,220.34,0.983,0.936,49.96,OK
1761660615.5540812,19.806,10.213,202.27,50.12,220.28,0.972,0.945,50.03,OK
1761660615.6551507,19.887,10.32,205.23,50.12,220.25,0.985,0.946,49.98,OK
1761660615.7564998,19.804,10.201,202.01,50.13,220.07,0.961,0.955,50.02,OK
1761660615.8575964,19.874,10.237,203.45,50.13,219.61,0.952,0.973,49.98,OK
1761660615.9587288,19.855,10.182,202.15,50.13,220.28,0.96,0.956,50.01,OK
1761660616.0601184,19.822,10.201,202.19,50.13,219.95,0.948,0.97,50.03,OK
1761660616.1612673,19.834,10.136,201.04,50.14,219.62,0.941,0.973,50.04,OK
1761660616.2622604,19.791,10.277,203.38,50.14,220.15,1.003,0.921,50.05,OK
1761660616.3641214,19.879,10.265,204.06,50.14,220.11,0.998,0.929,50.05,OK
1761660616.4668026,19.824,10.219,202.59,50.14,219.96,0.979,0.941,50.0,OK
1761660616.5701602,19.867,10.184,202.32,50.15,220.0,0.959,0.959,49.96,OK
1761660616.6715093,19.821,10.175,201.67,50.15,219.75,0.938,0.978,50.02,OK
1761660616.7729397,19.868,10.242,203.49,50.15,220.06,0.98,0.943,50.02,OK
1761660616.8760703,19.866,10.104,200.73,50.15,220.28,0.956,0.953,50.03,OK
1761660616.9966564,19.819,10.136,200.89,50.16,220.02,0.979,0.933,50.01,OK
1761660617.183061,19.821,10.23,202.78,50.16,220.14,0.948,0.972,50.02,OK
1761660617.2852082,19.801,10.286,203.66,50.16,219.78,0.967,0.958,50.0,OK
1761660617.386617,19.882,10.042,199.66,50.16,220.14,0.948,0.956,50.0,OK
1761660617.4877021,19.888,10.084,200.55,50.17,220.31,0.984,0.925,49.96,OK
1761660617.5889506,19.88,10.067,200.13,50.17,219.72,0.965,0.943,50.01,OK
1761660617.6901205,19.823,10.219,202.57,50.17,220.29,0.948,0.97,49.97,OK
1761660617.7920387,19.806,10.099,200.02,50.17,220.08,0.983,0.925,49.97,OK
1761660617.8936408,19.873,10.122,201.15,50.17,220.12,0.964,0.948,49.97,OK
1761660617.9950535,19.816,10.203,202.19,50.18,219.76,0.946,0.973,50.01,OK
1761660618.0963771,19.796,10.149,200.91,50.18,220.05,0.991,0.921,49.97,OK
1761660618.1980498,19.839,10.097,200.31,50.18,220.0,0.963,0.946,50.02,OK
1761660618.2997038,19.855,10.017,198.89,50.18,220.3,0.968,0.932,50.04,OK
1761660618.4011972,19.867,10.076,200.17,50.19,220.38,0.943,0.963,50.02,OK
1761660618.5028188,19.843,10.102,200.47,50.19,219.91,0.943,0.966,50.05,OK
1761660618.6042814,19.852,10.151,201.51,50.19,219.76,0.977,0.938,49.98,OK
1761660618.705788,19.881,10.056,199.93,50.19,220.1,0.968,0.938,49.95,OK
1761660618.8070502,19.802,9.995,197.92,50.19,219.97,0.924,0.974,49.95,OK
1761660618.908459,19.866,10.144,201.53,50.2,220.37,0.939,0.974,49.98,OK
1761660619.0096617,19.846,9.987,198.21,50.2,220.07,0.932,0.967,50.02,OK
1761660619.1113007,19.887,10.002,198.9,50.2,219.78,0.957,0.945,50.04,OK
1761660619.2129717,19.889,10.064,200.17,50.2,220.14,0.947,0.96,49.97,OK
1761660619.314746,19.795,10.132,200.57,50.2,219.91,0.984,0.927,50.02,OK
1761660619.4165387,19.839,10.09,200.17,50.2,220.36,0.941,0.965,50.04,OK
1761660619.5186687,19.833,10.045,199.22,50.21,220.31,0.965,0.937,49.98,OK
1761660619.6201658,19.87,10.062,199.94,50.21,219.83,0.937,0.971,50.01,OK
1761660619.721175,19.796,9.939,196.75,50.21,220.32,0.932,0.958,49.98,OK
1761660619.8226504,19.802,9.996,197.94,50.21,219.91,0.935,0.963,49.95,OK
1761660619.9244065,19.846,9.954,197.54,50.21,220.33,0.926,0.969,50.04,OK
1761660620.0262456,19.872,10.016,199.04,50.22,219.76,0.983,0.921,50.02,OK
1761660620.1280212,19.879,9.979,198.38,50.22,219.97,0.931,0.968,49.97,OK
1761660620.2299275,19.804,10.082,199.66,50.22,220.28,0.941,0.964,49.99,OK
1761660620.331123,19.824,10.028,198.8,50.22,219.84,0.944,0.958,50.03,OK
1761660620.432734,19.863,9.956,197.76,50.22,220.27,0.917,0.979,50.05,OK
1761660620.53398,19.881,10.034,199.48,50.22,219.84,0.945,0.961,50.02,OK
1761660620.63528,19.887,9.924,197.36,50.23,219.89,0.921,0.974,49.99,OK
1761660620.7370965,19.817,9.968,197.54,50.23,220.08,0.932,0.963,49.95,OK
1761660620.8387637,19.837,9.949,197.35,50.23,220.01,0.942,0.952,50.04,OK
1761660620.940686,19.828,9.867,195.65,50.23,219.64,0.925,0.963,49.97,OK
1761660621.0418773,19.842,10.001,198.43,50.23,220.24,0.945,0.953,50.02,OK
1761660621.1435008,19.854,9.896,196.48,50.23,219.93,0.93,0.96,50.0,OK
1761660621.245402,19.889,9.815,195.22,50.24,220.02,0.942,0.942,49.98,OK
1761660621.3463457,19.871,9.981,198.34,50.24,220.02,0.976,0.923,50.02,OK
1761660621.448091,19.83,9.914,196.6,50.24,219.91,0.94,0.951,50.01,OK
1761660621.550289,19.819,9.858,195.38,50.24,220.04,0.937,0.948,50.02,OK
1761660621.6518834,19.885,9.802,194.92,50.24,220.02,0.91,0.974,49.98,OK
1761660621.753649,19.815,9.875,195.67,50.24,219.85,0.962,0.925,50.0,OK
1761660621.854884,19.879,9.807,194.95,50.24,219.74,0.958,0.927,49.99,OK
1761660621.9565537,19.877,9.929,197.37,50.25,219.69,0.973,0.923,50.0,OK
1761660622.0576208,19.851,9.833,195.21,50.25,220.19,0.923,0.961,50.02,OK
1761660622.159577,19.874,9.782,194.41,50.25,220.18,0.959,0.921,49.98,OK
1761660622.2613285,19.825,9.948,197.22,50.25,219.92,0.965,0.929,49.98,OK
1761660622.3629756,19.878,9.835,195.49,50.25,219.88,0.917,0.969,50.01,OK
1761660622.4644506,19.815,9.833,194.84,50.25,219.92,0.913,0.971,49.99,OK
1761660622.565858,19.806,9.899,196.06,50.25,220.26,0.913,0.975,50.05,OK
1761660622.6675014,19.858,9.844,195.48,50.26,219.61,0.941,0.946,50.04,OK
1761660622.769699,19.846,9.871,195.9,50.26,220.06,0.925,0.962,50.02,OK
1761660622.871034,19.8,9.832,194.68,50.26,219.84,0.959,0.923,49.99,OK
1761660622.9728663,19.863,9.814,194.94,50.26,219.71,0.914,0.971,50.03,OK
1761660623.074784,19.807,9.935,196.79,50.26,220.27,0.964,0.927,50.0,OK
1761660623.176053,19.839,9.814,194.69,50.26,219.93,0.914,0.969,49.96,OK
1761660623.2771037,19.795,9.952,197.0,50.26,220.3,0.954,0.938,50.02,OK
1761660623.378123,19.808,9.882,195.75,50.27,220.3,0.94,0.946,50.02,OK
1761660623.4802952,19.83,9.894,196.19,50.27,220.1,0.959,0.93,50.02,OK
1761660623.5816832,19.846,9.78,194.09,50.27,220.32,0.915,0.962,49.97,OK
1761660623.6831574,19.856,9.896,196.49,50.27,220.22,0.916,0.974,50.01,OK
1761660623.784963,19.831,9.852,195.38,50.27,220.32,0.956,0.928,50.05,OK
1761660623.8865166,19.879,9.948,197.76,50.27,220.28,0.949,0.946,49.95,OK
1761660623.9876366,19.879,9.917,197.15,50.27,219.9,0.959,0.935,50.02,OK
1761660624.0886567,19.8,9.965,197.31,50.27,220.19,0.917,0.977,49.96,OK
1761660624.1904287,19.854,9.886,196.28,50.27,220.09,0.964,0.925,50.01,OK
1761660624.2914968,19.806,9.864,195.37,50.28,219.95,0.933,0.952,49.97,OK
1761660624.3929286,19.81,9.823,194.59,50.28,219.64,0.96,0.923,49.95,OK
1761660624.4948685,19.879,9.836,195.52,50.28,220.27,0.907,0.978,49.99,OK
1761660624.5962281,19.826,10.0,198.25,50.28,219.61,0.973,0.928,50.03,OK
1761660624.6979709,19.798,9.98,197.58,50.28,220.37,0.962,0.932,50.04,OK
1761660624.799605,19.798,10.019,198.37,50.28,220.28,0.965,0.934,49.96,OK
1761660624.9024985,19.836,9.934,197.06,50.28,220.1,0.917,0.976,49.96,OK
1761660625.005569,19.857,9.952,197.62,50.28,219.94,0.947,0.949,50.04,OK
1761660625.107516,19.818,9.991,198.02,50.28,219.88,0.936,0.963,50.0,OK
1761660625.2088432,19.802,9.939,196.82,50.29,220.22,0.969,0.922,50.0,OK
1761660625.3104002,19.889,9.948,197.85,50.29,220.25,0.918,0.979,50.01,OK
1761660625.4122038,19.833,9.924,196.82,50.29,219.61,0.919,0.975,49.96,OK
1761660625.513436,19.848,9.927,197.04,50.29,220.25,0.971,0.921,49.97,OK
1761660625.6143284,19.839,9.999,198.37,50.29,220.17,0.934,0.965,50.0,OK
1761660625.7157166,19.885,9.949,197.84,50.29,220.03,0.951,0.945,50.03,OK
1761660625.8184474,19.873,10.003,198.78,50.29,219.87,0.953,0.949,50.03,OK
1761660625.9198976,19.809,10.016,198.4,50.29,219.78,0.922,0.98,50.05,OK
1761660626.0213459,19.849,9.959,197.67,50.29,220.09,0.964,0.932,49.99,OK
1761660626.122914,19.81,9.963,197.36,50.3,220.04,0.968,0.927,50.02,OK
1761660626.2247584,19.844,9.999,198.42,50.3,219.81,0.946,0.955,50.05,OK
1761660626.3264117,19.829,9.944,197.18,50.3,220.15,0.92,0.973,50.02,OK
1761660626.4277434,19.888,10.002,198.92,50.3,220.2,0.962,0.939,50.01,OK
1761660626.5296087,19.809,10.094,199.96,50.3,219.74,0.968,0.94,50.03,OK
1761660626.631092,19.865,9.898,196.61,50.3,219.89,0.923,0.969,49.98,OK
1761660626.7327158,19.812,10.105,200.2,50.3,219.61,0.966,0.943,49.98,OK
1761660626.8338907,19.829,10.0,198.29,50.3,220.32,0.97,0.928,50.04,OK
1761660626.9360106,19.855,10.076,200.06,50.3,220.39,0.943,0.963,50.01,OK
1761660627.0379932,19.823,10.091,200.03,50.3,219.7,0.937,0.972,50.04,OK
1761660627.1418607,19.873,9.932,197.37,50.3,219.99,0.931,0.964,50.03,OK
1761660627.2433133,19.845,10.074,199.9,50.31,220.3,0.935,0.971,49.97,OK
1761660627.3445084,19.843,10.129,201.0,50.31,219.63,0.98,0.934,49.96,OK
1761660627.4457126,19.85,10.008,198.65,50.31,219.99,0.966,0.935,50.05,OK
1761660627.5470116,19.852,10.011,198.74,50.31,219.62,0.981,0.922,50.03,OK
1761660627.6494002,19.877,10.093,200.62,50.31,220.11,0.941,0.969,49.96,OK
1761660627.7508628,19.856,10.026,199.08,50.31,219.62,0.952,0.952,50.0,OK
1761660627.8535507,19.876,10.039,199.54,50.31,219.7,0.937,0.97,50.02,OK
1761660627.955719,19.843,10.035,199.12,50.31,219.82,0.944,0.959,49.98,OK
1761660628.056986,19.829,10.148,201.22,50.31,219.68,0.99,0.925,49.99,OK
1761660628.1581707,19.874,10.06,199.92,50.31,219.76,0.937,0.971,49.95,OK
1761660628.2598069,19.87,10.103,200.75,50.31,220.25,0.961,0.949,50.01,OK
1761660628.3613906,19.85,10.032,199.14,50.31,219.74,0.936,0.968,50.02,OK
1761660628.4629812,19.841,10.133,201.04,50.31,219.74,0.988,0.926,50.01,OK
1761660628.5641541,19.847,10.098,200.41,50.32,220.05,0.935,0.974,49.96,OK
1761660628.666994,19.853,10.059,199.7,50.32,219.66,0.987,0.921,49.98,OK
1761660628.7682543,19.845,10.2,202.41,50.32,219.74,0.995,0.926,50.03,OK
1761660628.8700795,19.827,10.202,202.28,50.32,219.62,1.001,0.92,50.03,OK
1761660628.9712908,19.856,10.216,202.84,50.32,219.66,0.996,0.927,49.99,OK
1761660629.072801,19.851,10.12,200.89,50.32,220.05,0.943,0.968,50.02,OK
1761660629.1742895,19.855,10.154,201.6,50.32,220.29,0.982,0.932,50.04,OK
1761660629.2755153,19.81,10.223,202.51,50.32,219.99,0.978,0.941,50.04,OK
1761660629.3769531,19.869,10.127,201.21,50.32,220.16,0.979,0.934,50.0,OK
1761660629.4781642,19.815,10.193,201.98,50.32,219.88,0.969,0.948,49.99,OK
1761660629.579055,19.794,10.167,201.25,50.32,220.08,0.935,0.978,50.0,OK
1761660629.6800966,19.844,10.214,202.68,50.32,220.1,0.962,0.957,49.98,OK
1761660629.7812057,19.853,10.125,201.01,50.32,220.24,0.977,0.934,50.0,OK
1761660629.8832471,19.865,10.157,201.76,50.32,219.88,0.983,0.933,49.98,OK
1761660629.9852808,19.882,10.262,204.03,50.33,219.89,1.004,0.924,50.03,OK
1761660630.086419,19.845,10.202,202.46,50.33,220.16,0.988,0.931,49.99,OK
1761660630.187847,19.807,10.159,201.22,50.33,219.83,0.943,0.971,49.95,OK
1761660630.2886927,19.795,10.325,204.39,50.33,219.6,0.961,0.969,49.99,OK
1761660630.3899488,19.822,10.331,204.78,50.33,219.95,0.959,0.971,50.04,OK
1761660630.4915712,19.889,10.283,204.51,50.33,220.08,0.953,0.975,49.96,OK
1761660630.5930872,19.8,10.291,203.76,50.33,220.12,0.962,0.963,49.98,OK
1761660630.6943145,19.882,10.145,201.7,50.33,219.94,0.956,0.96,50.02,OK
1761660630.7952082,19.791,10.314,204.12,50.33,220.28,0.976,0.949,50.02,OK
1761660630.8966258,19.828,10.286,203.95,50.33,219.86,0.947,0.98,50.03,OK
1761660630.997973,19.856,10.319,204.9,50.33,219.62,1.002,0.931,49.97,OK
1761660631.0996246,19.815,10.179,201.7,50.33,219.93,0.975,0.94,49.97,OK
1761660631.2012622,19.815,10.214,202.39,50.33,219.86,0.942,0.977,50.01,OK
1761660631.3024309,19.874,10.184,202.39,50.33,219.81,0.947,0.972,49.96,OK
1761660631.4038596,19.819,10.19,201.96,50.33,219.75,0.945,0.972,49.96,OK
1761660631.5051267,19.862,10.292,204.42,50.33,219.86,0.953,0.976,49.98,OK
1761660631.6061594,19.858,10.175,202.06,50.34,220.0,0.974,0.943,50.04,OK
1761660631.7073715,19.88,10.335,205.46,50.34,219.83,0.974,0.96,49.99,OK
1761660631.8087118,19.826,10.19,202.02,50.34,220.02,0.984,0.933,49.97,OK
1761660631.910055,19.829,10.326,204.77,50.34,219.7,0.993,0.939,50.02,OK
1761660632.011164,19.834,10.228,202.86,50.34,219.96,0.964,0.957,49.99,OK
1761660632.112671,19.881,10.309,204.94,50.34,219.69,0.994,0.939,50.0,OK
1761660632.2142966,19.856,10.297,204.45,50.34,219.88,0.988,0.941,50.04,OK
1761660632.3162498,19.801,10.25,202.95,50.34,219.73,0.95,0.972,50.0,OK
1761660632.4172907,19.888,10.209,203.04,50.34,219.88,0.991,0.932,49.97,OK
1761660632.5185869,19.798,10.285,203.62,50.34,219.88,0.958,0.966,50.01,OK
1761660632.6199136,19.801,10.362,205.16,50.34,220.11,1.001,0.931,49.96,OK
1761660632.721398,19.835,10.25,203.31,50.34,219.94,0.958,0.964,50.03,OK
1761660632.823177,19.873,10.364,205.97,50.34,220.3,1.006,0.93,50.01,OK
1761660632.9244754,19.824,10.216,202.52,50.34,219.83,0.995,0.926,50.05,OK
1761660633.025583,19.823,10.263,203.44,50.34,219.89,0.999,0.926,49.99,OK
1761660633.1275933,19.795,10.386,205.6,50.34,219.72,0.976,0.959,50.03,OK
1761660633.2286143,19.878,10.238,203.5,50.34,219.97,0.98,0.944,49.95,OK
1761660633.3299904,19.844,10.244,203.28,50.34,220.3,0.944,0.978,49.97,OK
1761660633.4311655,19.839,10.276,203.87,50.34,220.02,0.965,0.96,50.0,OK
1761660633.5329874,19.814,10.244,202.99,50.34,220.25,0.964,0.956,50.0,OK
1761660633.634507,19.807,10.212,202.27,50.35,220.06,0.954,0.964,50.04,OK
1761660633.736281,19.805,10.239,202.78,50.35,220.35,0.996,0.924,50.03,OK
1761660633.8384151,19.809,10.23,202.64,50.35,220.19,0.952,0.966,49.98,OK
1761660633.9442954,19.813,10.242,202.92,50.35,219.88,0.991,0.931,50.04,OK
1761660634.045458,19.865,10.151,201.64,50.35,219.78,0.95,0.966,50.01,OK
1761660634.1495972,19.855,10.155,201.63,50.35,219.73,0.964,0.952,50.02,OK
1761660634.2535253,19.824,10.179,201.79,50.35,219.7,0.991,0.927,49.99,OK
1761660634.3555596,19.819,10.275,203.65,50.35,220.17,0.95,0.973,50.0,OK
1761660634.456741,19.88,10.245,203.68,50.35,220.17,0.993,0.932,49.99,OK
1761660634.5587113,19.817,10.208,202.29,50.35,219.81,0.992,0.927,50.0,OK
1761660634.6599896,19.872,10.165,201.99,50.35,219.63,0.974,0.944,49.97,OK
1761660634.7623298,19.838,10.283,203.99,50.35,220.16,0.985,0.941,50.01,OK
1761660634.8636894,19.815,10.156,201.24,50.35,220.3,0.987,0.925,50.02,OK
1761660634.9659672,19.888,10.205,202.96,50.35,220.22,0.98,0.94,50.01,OK
1761660635.067849,19.842,10.236,203.1,50.35,220.25,0.996,0.926,49.99,OK
1761660635.169631,19.868,10.174,202.15,50.35,219.65,0.986,0.934,49.99,OK
1761660635.2740102,19.825,10.305,204.29,50.35,220.33,0.954,0.972,50.04,OK
1761660635.3749619,19.837,10.287,204.06,50.35,219.97,0.996,0.931,49.96,OK
1761660635.4765525,19.878,10.28,204.34,50.35,219.76,0.994,0.935,50.03,OK
1761660635.5781102,19.805,10.196,201.92,50.35,219.69,0.989,0.929,50.04,OK
1761660635.6790752,19.854,10.226,203.02,50.35,219.71,0.982,0.941,50.01,OK
1761660635.780305,19.799,10.195,201.86,50.35,219.77,0.971,0.946,49.97,OK
1761660635.8818345,19.863,10.202,202.65,50.35,219.94,0.981,0.939,49.95,OK
1761660635.983323,19.815,10.144,201.0,50.35,219.94,0.974,0.938,50.01,OK
1761660636.0845978,19.843,10.247,203.33,50.36,219.81,0.992,0.932,50.04,OK
1761660636.1857853,19.802,10.113,200.27,50.36,220.07,0.938,0.97,50.02,OK
1761660636.287241,19.874,10.186,202.43,50.36,219.66,0.948,0.972,50.03,OK
1761660636.3888505,19.877,10.157,201.88,50.36,219.77,0.986,0.931,49.97,OK
1761660636.4912233,19.826,10.067,199.58,50.36,220.29,0.976,0.928,49.99,OK
1761660636.5927265,19.791,10.237,202.59,50.36,220.01,0.98,0.939,50.01,OK
1761660636.694169,19.819,10.099,200.14,50.36,219.77,0.988,0.921,49.96,OK
1761660636.7955868,19.861,10.084,200.28,50.36,220.14,0.938,0.97,50.04,OK
1761660636.897434,19.809,10.095,199.97,50.36,219.96,0.949,0.958,49.98,OK
1761660636.9986145,19.807,10.03,198.67,50.36,220.17,0.924,0.976,50.04,OK
1761660637.0999749,19.807,10.172,201.48,50.36,220.38,0.939,0.973,49.99,OK
1761660637.2020862,19.87,10.045,199.59,50.36,220.15,0.953,0.951,50.02,OK
1761660637.30423,19.816,10.124,200.61,50.36,220.09,0.941,0.969,49.98,OK
1761660637.4060903,19.845,10.17,201.82,50.36,219.64,0.974,0.944,50.03,OK
1761660637.507833,19.836,10.089,200.12,50.36,219.99,0.949,0.959,50.05,OK
1761660637.60935,19.852,10.122,200.94,50.36,219.73,0.977,0.936,49.98,OK
